moduleTitle;packLabel;sourceDocument;name;type;cost;quantity;reference;state;img;uuid;path
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Crowbar;weapon;;1;1handed;active;icons/skills/melee/sword-damaged-bent.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.qVSuVoKMmeXpi4S9;actors.3.items.3
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Curved Bone Sword;weapon;;1;unarmed;active;icons/commodities/bones/bone-spine-grey.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.zG7KTco7oOO3Zg7q;actors.53.items.5
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Dagger;weapon;;1;short;active;icons/weapons/daggers/dagger-bone-black.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.Myn9gcH0kvfD0O7A;actors.30.items.6
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Dagger;weapon;;1;short;active;icons/weapons/daggers/dagger-bone-black.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.3ztDlTenaBrARMYw;actors.34.items.9
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Dagger;weapon;;1;short;active;icons/weapons/daggers/dagger-bone-black.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.3f2E47Zbdrnn4KYE;actors.34.items.10
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Dagger;weapon;;1;short;other;icons/weapons/daggers/dagger-bone-black.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.YaD8vcVORruGZvSv;actors.49.items.5
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Double Axe;weapon;;1;heavy;active;icons/weapons/axes/axe-double-engraved-runes.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.VIdjJiPIInat3MQq;actors.48.items.3
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Executioner’s Sword;weapon;;1;heavy;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.nquO1S3C4vwXvxLz;actors.60.items.7
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Executioner’s Sword;weapon;50 thaler;1;heavy;active;icons/weapons/swords/greatsword-crossguard-steel.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.Zq9iiDtueo0cf76v;actors.68.items.12
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Executioners Axe;weapon;;1;heavy;active;icons/weapons/axes/axe-battle-black.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.zmK49ECGSdJIDLGq;actors.61.items.7
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Fencing Sword;weapon;;1;1handed;other;icons/weapons/swords/sword-guard-worn-brown.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.mDVJnGqtl0gDWVNg;actors.40.items.4
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Flail;weapon;;1;1handed;active;icons/weapons/maces/flail-triple-grey.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.eWQ8H6ZK1pKBZJQO;actors.70.items.12
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Glowing Sword;weapon;;1;short;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.O614Za4rXcHE90Dm;actors.12.items.2
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Glowing Sword;weapon;;1;short;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.44REDfXXRxJ39f1b;actors.12.items.3
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Heavy Sword;weapon;;1;heavy;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.gpsvkN50X6ThEc6b;actors.21.items.5
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Karitian Battle claw;weapon;;1;unarmed;active;icons/weapons/fist/claw-straight-gold.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.fH8IGPcXLiZxoXXA;actors.24.items.8
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Karitian Battle claw;weapon;;1;unarmed;active;icons/weapons/fist/claw-straight-gold.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.vJQ680fLAdSt2Qhu;actors.24.items.9
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Long-Whip;weapon;10 thaler;1;1handed;active;icons/weapons/misc/whip-red-yellow.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.dpMM4pfGhzDRnknj;actors.70.items.13
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Longbow;weapon;;1;ranged;active;icons/weapons/bows/longbow-leather-green.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.Q16kkdQWNfdUvC1p;actors.27.items.13
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Longbow;weapon;;1;ranged;active;icons/weapons/bows/longbow-leather-green.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.lLuwqlBCOCcobja3;actors.40.items.6
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Master Crafted Bastard Sword;weapon;;1;heavy;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.6CCIsvcU2f5fjzgQ;actors.66.items.8
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Master Crafted Fencing Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-worn-brown.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.YwqMj9IXsEO41pJB;actors.69.items.5
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Master Crafted Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.vaoTNRPi25jqLtbl;actors.65.items.13
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Oozing Double-axe;weapon;;1;heavy;active;icons/weapons/axes/axe-double-brown.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.LGWOqZaPSxw6D7PK;actors.39.items.3
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Quarterstaff;weapon;;1;long;active;icons/weapons/staves/staff-simple-gold.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.NU9fV4cW7mdTs74K;actors.63.items.19
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Repeating Crossbow;weapon;40 thaler;1;ranged;other;icons/weapons/crossbows/crossbow-heavy-black.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.Ov523vxhsHazPDun;items.28
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Shield;weapon;;1;shield;active;icons/equipment/shield/buckler-wooden-boss-brown.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.N4BfjwdynuOlS3Bp;actors.1.items.8
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Shield;weapon;;1;shield;active;icons/equipment/shield/buckler-wooden-boss-brown.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.kLEQk0O6ElZQFROB;actors.2.items.4
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Shield;weapon;;1;shield;active;icons/equipment/shield/buckler-wooden-boss-brown.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.NGBNq3OpMqfxzAPA;actors.16.items.7
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Shield;weapon;;1;shield;active;icons/equipment/shield/buckler-wooden-boss-brown.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.0DA7OBXgCGeOJwMl;actors.17.items.4
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Shield;weapon;;1;shield;active;icons/equipment/shield/buckler-wooden-boss-brown.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.TWEviU3kyBuGrREb;actors.55.items.6
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Shield;weapon;;1;shield;active;icons/equipment/shield/buckler-wooden-boss-brown.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.Xhft7p2Lg3XliNV1;actors.62.items.4
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Shield;weapon;;1;shield;active;icons/equipment/shield/buckler-wooden-boss-brown.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.TdRqqY2U6dAHSHJ2;actors.65.items.14
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Souleater Warhammer;weapon;;1;heavy;other;icons/weapons/hammers/hammer-double-engraved-ruby.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.9nGnMZszS2mk3rlF;items.8
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Spear;weapon;;1;long;active;icons/weapons/polearms/spear-hooked-red.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.LVVvJx2TMwSQRZ51;actors.13.items.4
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Spear;weapon;;1;long;active;icons/weapons/polearms/spear-hooked-red.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.NQL6cVbPwOyoiUMP;actors.23.items.7
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Spiked club;weapon;;1;1handed;active;icons/weapons/clubs/club-heavy-barbed-brown.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.vdASOyz5IM7VAf1K;actors.10.items.5
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Spiked club;weapon;;1;1handed;active;icons/weapons/clubs/club-heavy-barbed-brown.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.wgd620pSzdplHpnK;actors.14.items.6
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Spiked club;weapon;;1;1handed;active;icons/weapons/clubs/club-heavy-barbed-brown.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.0jt8TEABksDLTGYD;actors.37.items.1
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.sXbTqeVMfFl8hwT6;actors.0.items.4
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.SOHDvTvUhfcD3Z9k;actors.0.items.5
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.9C3evy1zw5wrbNRL;actors.1.items.7
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.2dB9xNwhG1FihmpW;actors.16.items.6
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.nBdxGldDn08QbmKK;actors.22.items.1
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.DSr5lpDJdYJsVPwU;actors.26.items.10
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.FRyBU1YVrlkHbV11;actors.28.items.1
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.Cc0I3d4eDlV4L3xJ;actors.29.items.1
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.osDgL5wiq0HAUEaf;actors.31.items.0
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Sword;weapon;;1;1handed;other;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.Fy5Ered9eq1Jbset;actors.40.items.5
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.cYX4AT2oHdTGPz3r;actors.49.items.6
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.krUVDFOo3JSqFI2F;actors.56.items.4
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Sword;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.S1cNaqpCmnGuvDu8;actors.62.items.3
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Sword- tipped headbutt;weapon;;1;1handed;active;icons/weapons/swords/sword-guard-brass-worn.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.036hxhMueOUcEz8o;actors.36.items.2
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;The Eternal Hunter's Spear;weapon;;1;1handed;other;icons/weapons/polearms/spear-flared-gold.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.IggEMJqaNGGt0FXV;actors.25.items.6
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;The Eternal Hunter's Spear;weapon;;1;1handed;other;icons/weapons/polearms/spear-flared-gold.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.bfyftrdRIW8lndSd;items.32
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;The Troll Cross of Ella;weapon;;1;shield;other;icons/equipment/shield/buckler-iron-cross-gray.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.HQU2fN2yrtQPxbgy;items.11
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Throwing knife;weapon;;1;thrown;other;icons/weapons/thrown/dagger-ringed-steel.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.SPpTnhCw5mKl7g2E;actors.31.items.1
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Throwing knife;weapon;;5;thrown;active;icons/weapons/thrown/dagger-ringed-steel.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.a2Ee6AzUL9VvcxdO;actors.35.items.4
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;Throwing knife;weapon;;1;thrown;other;icons/weapons/thrown/dagger-ringed-steel.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.IO3WiXAUM498xCzF;actors.37.items.2
Symbaroum Adventure Collection;Symbaroum Adventure Collection;Symbaroum Adventure Collection;"Thunder, The Long-hammer";weapon;50 thaler;1;heavy;active;icons/weapons/hammers/shorthammer-double-steel-embossed.webp;Compendium.symbaroum-adventure-collection.symbaroum-adventure-collection.WxejoIN85H0k4vp3;actors.59.items.9
